visitor_id,avg_ctr,click_count,impression_count
7168,0.8462,22,26
7169,0.6,3,5
7171,0.5714,4,7
7172,0.4946,46,93
7173,0.381,16,42
7174,0.5862,17,29
7175,0.3333,2,6
7176,0.5238,11,21
7177,0.8913,41,46
7178,0.8125,13,16
7179,0.4688,15,32
7180,1.0,5,5
7181,0.9412,16,17
7182,0.4062,13,32
7183,0.625,5,8
7184,0.6264,57,91
7185,0.6869,68,99
7186,0.6531,32,49
7187,0.7625,61,80
7188,0.5,52,104
7189,0.6,3,5
7190,0.4545,5,11
7191,0.7857,22,28
7192,0.6515,43,66
7193,0.5714,4,7
7194,1.0,29,29
7195,1.0,6,6
7196,0.5,22,44
7197,0.8333,5,6
7198,0.8,8,10
7199,0.8611,31,36
7200,0.6667,6,9
7201,0.3992,95,238
7202,0.1429,1,7
7203,0.15,9,60
7204,0.6774,84,124
7205,0.55,22,40
7206,0.2273,10,44
7207,0.68,17,25
7208,0.4595,17,37
7209,0.75,9,12
7210,0.8235,14,17
7211,0.75,9,12
7212,0.6538,17,26
7213,0.7368,14,19
7214,0.6364,14,22
7215,0.8302,88,106
7216,0.5238,11,21
7217,0.4722,34,72
7218,0.9375,15,16
7219,0.7333,22,30
7220,0.8,4,5
7221,0.8182,9,11
7222,0.4747,47,99
7223,0.7143,5,7
7224,0.7407,20,27
7225,0.6154,24,39
7226,0.625,5,8
7227,0.6667,4,6
7228,0.32,8,25
7229,0.5152,34,66
7230,0.4615,12,26
7231,0.4595,17,37
7232,0.4623,49,106
7233,0.8182,18,22
7234,0.3846,5,13
7235,0.6,12,20
7236,0.4783,11,23
7237,0.313,41,131
7238,0.8333,5,6
7239,0.5,11,22
7240,0.5,1,2
7241,0.5946,22,37
7242,0.7059,12,17
7243,0.6186,60,97
7244,0.8,12,15
7245,0.625,5,8
7246,0.6923,9,13
7247,0.75,9,12
7248,0.3333,1,3
7249,1.0,3,3
7250,0.5,1,2
7251,0.8462,22,26
7252,0.3265,16,49
7253,0.5714,20,35
7254,0.8235,14,17
7255,0.8333,5,6
7256,0.4359,17,39
7257,0.0,0,6
7258,0.6875,11,16
7259,0.5849,31,53
7260,0.1739,28,161
7261,0.6667,20,30
7262,0.6667,2,3
7263,0.875,14,16
7264,0.7,14,20
7265,0.6034,35,58
7266,0.8824,60,68
7267,0.9333,14,15
7268,0.8,4,5
7269,0.3,9,30
7270,0.8333,5,6
7271,1.0,4,4
7272,0.3333,1,3
7273,0.6154,8,13
7274,0.6667,16,24
7275,0.5172,15,29
7276,0.875,7,8
7277,0.25,1,4
7278,0.4545,10,22
7279,0.4167,10,24
7280,0.64,16,25
7281,0.2368,9,38
7282,0.56,14,25
7283,0.6364,35,55
7284,0.7442,32,43
7285,0.1667,7,42
7286,0.5568,49,88
7287,0.8,36,45
7288,0.8636,57,66
7289,0.2797,40,143
7290,0.8,4,5
7291,0.75,9,12
7292,0.5385,7,13
7293,0.7368,14,19
7294,0.7208,111,154
7295,0.625,20,32
7296,0.7778,21,27
7297,0.0833,1,12
7298,0.4651,20,43
7299,1.0,3,3
7300,0.2208,17,77
7301,0.4098,25,61
7302,0.875,14,16
7303,0.5,4,8
7304,0.7778,28,36
7305,0.5556,5,9
7306,0.5263,10,19
7307,0.7083,17,24
7308,1.0,7,7
7309,0.3636,12,33
7310,0.3333,3,9
7311,0.4516,14,31
7312,0.3182,7,22
7313,0.3617,17,47
7314,0.3333,1,3
7315,0.8235,28,34
7316,0.15,3,20
7317,0.6667,2,3
7318,0.5,28,56
7319,0.75,21,28
7320,0.375,3,8
7321,0.4458,107,240
7322,0.8108,30,37
7323,0.6667,6,9
7324,0.7179,56,78
7325,0.5714,4,7
7326,0.6667,2,3
7327,0.6129,19,31
7328,0.8571,12,14
7329,0.6667,2,3
7330,0.8182,9,11
7331,0.7778,35,45
7332,0.6875,11,16
7333,0.5385,7,13
7334,0.4527,67,148
7335,0.4885,64,131
7336,0.6,15,25
7337,0.8667,13,15
7338,1.0,9,9
7339,0.6667,4,6
7340,0.6,9,15
7341,0.9048,19,21
7342,0.5217,12,23
7343,0.4857,17,35
7344,0.728,91,125
7345,0.6,15,25
7346,0.52,13,25
7347,0.2937,37,126
7348,0.2745,42,153
7349,0.5714,4,7
7350,0.5714,8,14
7351,0.6667,10,15
7352,0.4,2,5
7353,0.8333,25,30
7354,0.875,7,8
7355,0.5536,31,56
7356,0.5435,25,46
7357,0.75,3,4
7358,0.8182,9,11
7359,0.6,6,10
7360,0.3469,17,49
7361,0.5938,19,32
7362,0.4945,45,91
7363,0.6667,12,18
7364,0.3929,11,28
7365,0.5263,10,19
7366,0.6,3,5
7368,0.5,21,42
7369,1.0,2,2
7370,0.2805,46,164
7371,0.6531,64,98
7372,0.4545,25,55
7373,0.3784,14,37
7374,0.7209,31,43
7375,0.46,23,50
7376,0.3,9,30
7377,0.5401,101,187
7378,0.9787,46,47
7379,0.25,1,4
7380,0.6129,19,31
7381,0.8571,12,14
7382,0.4528,24,53
7383,0.45,9,20
7384,0.4865,18,37
7385,0.7742,24,31
7386,0.75,21,28
7387,0.6,30,50
7388,1.0,1,1
7389,0.3594,23,64
7390,0.7484,119,159
7391,1.0,12,12
7392,0.8125,13,16
7393,0.5152,17,33
7394,0.8,8,10
7395,0.6585,27,41
7396,0.5,10,20
7397,0.7,7,10
7398,0.9302,40,43
7399,0.4253,37,87
7400,0.4135,43,104
7401,0.25,3,12
7402,0.4545,5,11
7403,0.5714,4,7
7404,1.0,5,5
7405,0.7391,17,23
7406,0.9091,20,22
7407,0.5789,22,38
7408,0.35,7,20
7409,0.7174,33,46
7410,0.3846,5,13
7411,0.5667,17,30
7412,0.7826,18,23
7413,0.75,6,8
7414,0.4412,15,34
7415,0.6667,32,48
7416,0.5838,101,173
7417,1.0,5,5
7418,0.8889,8,9
7419,0.6154,8,13
7420,0.4167,5,12
7421,1.0,5,5
7422,0.7778,14,18
7423,0.9091,10,11
7424,0.6667,8,12
7425,0.6364,7,11
7426,0.6667,2,3
7427,0.52,13,25
7428,0.5833,7,12
7429,0.6341,26,41
7430,0.7,7,10
7431,0.625,5,8
7433,0.4231,11,26
7434,0.6737,64,95
7435,1.0,9,9
7436,0.75,6,8
7437,0.6515,129,198
7438,0.3607,66,183
7439,1.0,19,19
7440,0.7931,23,29
7441,0.5714,4,7
7442,0.2857,2,7
7443,0.8641,89,103
7444,0.5789,22,38
7445,1.0,5,5
7446,0.625,30,48
7447,0.6667,8,12
7448,1.0,3,3
7449,0.6053,23,38
7450,0.7241,42,58
7451,0.75,3,4
7452,0.5,4,8
7453,0.9333,14,15
7454,0.8621,50,58
7455,0.619,13,21
7456,1.0,8,8
7457,0.625,25,40
7458,0.5,3,6
7459,0.9355,29,31
7460,0.3759,50,133
7461,0.7647,13,17
7462,0.5,2,4
7463,0.4054,15,37
7464,0.7826,18,23
7465,0.75,12,16
7466,0.5,5,10
7467,0.8333,25,30
7468,0.6818,15,22
7469,0.7128,67,94
7470,0.5455,6,11
7471,0.5763,34,59
7472,0.513,99,193
7473,0.7143,5,7
7474,0.7037,19,27
7475,0.5625,18,32
7476,0.7,14,20
7477,0.5333,8,15
7478,0.7778,7,9
7479,0.7414,43,58
7480,0.7273,8,11
7481,0.7778,35,45
7482,0.7333,22,30
7483,0.6,9,15
7484,0.1556,7,45
7485,0.8889,8,9
7486,0.8,4,5
7487,0.5182,71,137
7488,0.75,21,28
7489,0.8571,12,14
7490,0.5556,5,9
7491,0.7778,21,27
7492,0.8333,5,6
7493,0.7407,20,27
7494,1.0,17,17
7495,0.6897,20,29
7496,0.7121,47,66
7497,1.0,1,1
7498,0.4309,53,123
7499,0.625,5,8
7500,1.0,4,4
7501,0.7738,65,84
7502,1.0,4,4
7503,0.2,1,5
7504,0.75,6,8
7505,0.5063,80,158
7506,0.6,12,20
7507,0.9167,11,12
7508,0.2308,6,26
7509,0.5957,28,47
7510,0.6744,29,43
7511,0.5556,15,27
7512,0.4545,15,33
7513,0.9091,10,11
7514,0.6863,35,51
7515,0.8333,5,6
7516,0.7568,28,37
7517,0.0,0,1
7518,0.9062,58,64
7519,0.6471,22,34
7520,0.75,15,20
7521,0.9355,29,31
7522,0.7143,5,7
7523,0.3636,4,11
7524,0.8056,29,36
7525,0.75,12,16
7526,0.7391,34,46
7527,0.6,3,5
7528,0.5,3,6
7529,0.5217,12,23
7530,0.2273,5,22
7531,0.9592,94,98
7532,0.8889,8,9
7533,0.525,42,80
7534,0.7857,22,28
7535,0.7191,64,89
7536,0.6667,2,3
7537,0.0,0,2
7538,0.5862,17,29
7539,0.6333,19,30
7540,0.2727,6,22
7541,0.9286,13,14
7542,0.2524,26,103
7543,0.9,9,10
7544,0.6579,25,38
7545,0.4805,37,77
7546,0.6524,122,187
7547,0.4182,23,55
7548,0.375,9,24
7549,0.9048,19,21
7550,0.5556,5,9
7551,0.6,15,25
7552,0.7733,58,75
7553,0.75,6,8
7554,0.4797,71,148
7555,0.9535,41,43
7556,0.4576,27,59
7557,0.6349,40,63
7558,0.7073,29,41
7559,1.0,11,11
7560,0.6667,2,3
7561,0.5,4,8
7562,0.3333,2,6
7563,0.3828,49,128
7564,0.5,2,4
7565,0.8,4,5
7566,0.4167,20,48
7567,0.7826,18,23
7568,0.7368,14,19
7569,0.4103,16,39
7570,0.7143,15,21
7571,0.6792,36,53
7572,0.8095,34,42
7573,0.3333,20,60
7574,0.5641,44,78
7575,0.5789,22,38
7576,0.7143,35,49
7577,0.5825,60,103
7578,0.7397,54,73
7579,0.6897,20,29
7580,0.8333,5,6
7581,0.4563,47,103
7582,0.5686,29,51
7583,0.9091,10,11
7584,0.8,8,10
7585,0.2381,5,21
7586,0.425,17,40
7587,0.3582,24,67
7588,0.3446,51,148
7589,0.6,42,70
7590,0.3618,89,246
7591,0.4,2,5
7592,0.3906,25,64
7593,1.0,7,7
7594,0.9,18,20
7595,0.28,7,25
7596,0.697,23,33
7597,0.8571,6,7
7598,0.619,13,21
7599,0.5,1,2
7600,0.6667,2,3
7601,0.75,3,4
7602,0.6667,6,9
7603,0.8289,63,76
7604,0.5556,10,18
7605,0.766,36,47
7606,1.0,10,10
7607,0.7333,22,30
7608,0.6875,66,96
7609,0.4189,62,148
7610,0.0,0,6
7611,1.0,5,5
7612,0.2727,3,11
7613,0.75,3,4
7614,0.5817,89,153
7615,0.4286,3,7
7616,0.375,3,8
7617,0.4091,9,22
7618,0.6,42,70
7619,0.7234,34,47
7620,0.7,7,10
7621,0.6429,9,14
7622,0.5,11,22
7623,0.66,66,100
7624,1.0,5,5
7625,0.7667,23,30
7626,0.6829,28,41
7627,0.4286,15,35
7628,0.9,9,10
7629,0.6701,65,97
7630,0.9333,14,15
7631,0.8333,10,12
7632,0.5833,7,12
7633,0.5882,60,102
7634,1.0,4,4
7635,0.8556,77,90
7636,0.1786,10,56
7637,1.0,5,5
7638,1.0,4,4
7639,0.5758,38,66
7640,0.5578,111,199
7641,0.75,6,8
7642,0.4898,24,49
7643,0.75,6,8
7644,0.625,30,48
7645,0.5,5,10
7646,1.0,3,3
7647,0.5182,114,220
7648,0.8403,100,119
7649,0.8627,44,51
7650,0.3636,4,11
7651,0.5079,32,63
7652,0.7,35,50
7653,0.526,81,154
7654,0.4444,4,9
7655,0.8254,52,63
7656,0.3158,6,19
7657,0.0,0,1
7658,0.25,2,8
7659,0.7188,23,32
7660,0.4211,16,38
7661,0.6667,8,12
7662,0.3944,28,71
7663,0.4697,31,66
7664,0.6481,35,54
7665,0.5682,25,44
7666,0.375,12,32
7667,0.75,18,24
7668,0.6429,9,14
7669,0.7424,49,66
7670,0.1429,9,63
7671,0.7419,23,31
7672,0.7,7,10
7673,0.5714,20,35
7674,0.7931,23,29
7675,0.8636,19,22
7676,0.5,9,18
7677,0.3694,58,157
7678,0.2045,9,44
7679,0.7857,11,14
7680,0.4286,9,21
7681,0.5,18,36
7682,0.75,3,4
7683,0.4857,17,35
7684,0.7333,22,30
7685,0.2857,2,7
7686,0.679,55,81
7687,0.4731,44,93
7688,0.2,1,5
7689,0.3662,26,71
7690,0.7368,28,38
7691,0.4925,33,67
7692,0.7333,11,15
7693,0.5974,46,77
7694,1.0,1,1
7695,0.5227,23,44
7696,0.5,19,38
7697,0.9048,19,21
7698,0.6667,4,6
7699,0.5021,117,233
7700,0.6,12,20
7701,0.6939,34,49
7702,0.36,9,25
7703,0.4375,7,16
7704,0.4074,11,27
7705,0.95,19,20
7706,0.5,3,6
7707,0.2984,37,124
7708,0.2368,9,38
7709,0.6429,9,14
7710,0.587,27,46
7711,0.641,25,39
7712,0.5,2,4
7713,0.5288,55,104
7714,0.7778,14,18
7715,0.4,10,25
7716,0.24,6,25
7717,0.4167,10,24
7718,0.4444,4,9
7719,0.4918,60,122
7720,0.7083,17,24
7721,0.5,2,4
7722,0.6562,21,32
7723,0.6636,71,107
7724,0.6471,33,51
7725,0.6364,21,33
7726,0.1875,3,16
7727,0.1743,19,109
7728,0.6087,14,23
7729,0.9048,38,42
7730,0.1875,6,32
7731,0.5,4,8
7732,0.7143,15,21
7733,0.6,3,5
7734,0.1765,3,17
7735,0.6438,103,160
7736,0.9535,41,43
7737,0.6944,25,36
7738,0.9683,61,63
7739,0.5424,32,59
7740,0.6522,15,23
7741,0.4167,5,12
7742,0.2632,5,19
7743,0.3818,21,55
7744,0.6275,32,51
7745,0.0,0,4
7746,0.4276,62,145
7747,0.5,1,2
7748,1.0,8,8
7749,0.4762,10,21
7750,0.5556,5,9
7751,0.875,7,8
7752,0.192,24,125
7753,0.6364,7,11
7754,0.5122,21,41
7755,0.4423,23,52
7756,0.0,0,1
7757,0.3961,82,207
7758,0.925,37,40
7759,0.6164,45,73
7760,0.3659,15,41
7761,0.8148,22,27
7762,0.8571,6,7
7763,0.3214,27,84
7764,0.3772,43,114
7765,1.0,19,19
7766,0.6786,19,28
7767,1.0,5,5
7768,1.0,6,6
7769,0.3962,21,53
7770,0.8333,15,18
7771,0.5,84,168
7772,0.4262,26,61
7773,1.0,10,10
7774,0.7143,15,21
7775,0.9149,43,47
7776,0.5,3,6
7777,1.0,12,12
7778,0.6538,51,78
7779,0.5,3,6
7780,0.5128,20,39
7781,0.725,29,40
7782,1.0,11,11
7783,0.6604,35,53
7784,0.4729,61,129
7785,0.9,27,30
7786,0.8929,25,28
7787,0.4364,48,110
7788,0.3947,30,76
7789,0.65,13,20
7790,0.4444,28,63
7791,0.2629,61,232
7792,0.7632,29,38
7793,1.0,19,19
7794,0.5,2,4
7795,0.7241,21,29
7796,0.75,3,4
7797,0.5,1,2
7798,0.75,12,16
7799,0.3333,2,6
7800,0.0,0,2
7801,0.7016,87,124
7802,1.0,50,50
7803,0.6522,30,46
7804,0.55,22,40
7805,0.8269,43,52
7806,0.5143,36,70
7807,0.6621,145,219
7808,0.7222,13,18
7809,0.3333,12,36
7810,0.8,8,10
7811,1.0,23,23
7812,0.0526,1,19
7813,1.0,6,6
7814,1.0,16,16
7815,0.4696,54,115
7816,0.8857,31,35
7817,0.6667,8,12
7818,0.8889,32,36
7819,0.8333,30,36
7820,0.434,23,53
7821,0.2571,18,70
7823,0.4124,40,97
7824,0.4483,26,58
7825,0.6364,14,22
7826,0.5,2,4
7827,0.6364,7,11
7828,0.2318,54,233
7829,0.6667,4,6
7830,0.8667,13,15
7831,0.2812,18,64
7832,0.4,10,25
7833,0.697,46,66
7834,0.9474,18,19
7835,0.384,48,125
7836,0.6143,43,70
7837,0.9231,12,13
7838,0.6471,11,17
7839,0.4,4,10
7840,0.75,6,8
7841,0.6667,4,6
7843,0.4375,7,16
7844,0.3636,4,11
7845,0.5349,23,43
7846,0.75,6,8
7847,0.2927,12,41
7848,1.0,4,4
7849,0.5,4,8
7850,0.8321,109,131
7851,0.9167,11,12
7852,0.5143,36,70
7853,1.0,4,4
7854,0.8049,33,41
7855,1.0,11,11
7856,0.2917,21,72
7857,0.8148,22,27
7858,0.5152,85,165
7859,0.8571,12,14
7860,0.6471,22,34
7861,0.4545,5,11
7862,1.0,3,3
7863,0.8,12,15
7864,0.5625,9,16
7865,0.8,4,5
7866,1.0,3,3
7867,0.3333,2,6
7868,1.0,1,1
7869,0.3333,5,15
7870,0.25,3,12
7871,0.25,1,4
7872,0.4286,3,7
7873,0.5625,9,16
7874,0.6875,22,32
7875,0.6,6,10
7876,0.8333,5,6
7877,0.4595,17,37
7878,1.0,3,3
7879,0.5417,13,24
7880,0.6638,77,116
7881,0.2353,8,34
7882,0.7125,57,80
7883,0.75,9,12
7884,0.6531,32,49
7885,0.6111,22,36
7886,0.5,2,4
7887,0.5909,13,22
7888,0.619,13,21
7889,0.7255,37,51
7890,0.5556,5,9
7891,0.8421,16,19
7892,0.7083,17,24
7893,1.0,10,10
7894,0.9655,56,58
7895,0.6897,20,29
7896,0.5625,27,48
7897,0.4706,8,17
7898,0.4762,10,21
7899,0.8319,99,119
7900,0.8235,14,17
7901,0.8571,6,7
7902,0.75,6,8
7903,0.5161,16,31
7904,1.0,5,5
7905,0.9091,10,11
7906,0.625,5,8
7907,0.8125,13,16
7908,0.75,6,8
7909,0.6731,35,52
7910,0.6667,12,18
7911,0.6667,2,3
7912,0.4,4,10
7913,1.0,21,21
7914,0.6522,15,23
7915,0.6471,11,17
7916,0.3819,76,199
7917,0.75,3,4
7918,0.5,1,2
7919,0.5455,12,22
7920,0.2059,7,34
7921,0.7879,26,33
7922,0.6456,51,79
7923,0.8333,10,12
7924,0.6719,43,64
7925,0.9333,28,30
7926,0.6875,11,16
7927,0.8462,33,39
7928,0.9375,15,16
7929,0.8333,10,12
7930,0.4444,4,9
7931,0.5,1,2
7932,0.0227,1,44
7933,0.6912,47,68
7934,0.875,28,32
7935,0.7,14,20
7936,0.5,3,6
7937,0.3929,55,140
7938,0.8333,15,18
7939,0.8472,61,72
7940,0.5408,53,98
7941,1.0,3,3
7942,0.3231,21,65
7943,0.4444,4,9
7944,0.6842,13,19
7945,0.6102,36,59
7946,0.7273,8,11
7947,0.5714,8,14
7948,0.6667,2,3
7949,0.6667,30,45
7950,0.6,3,5
7951,0.375,3,8
7952,1.0,2,2
7953,0.7143,5,7
7954,0.4495,49,109
7955,0.5128,60,117
7956,0.2205,43,195
7957,0.5,2,4
7958,0.8462,11,13
7959,0.6875,22,32
7960,0.614,35,57
7961,0.6,42,70
7962,0.5556,25,45
7963,0.7125,57,80
7964,0.0,0,1
7965,0.0,0,6
7966,1.0,15,15
7967,0.3333,1,3
7968,1.0,14,14
7969,0.6122,30,49
7970,0.8,4,5
7971,0.5833,42,72
7972,1.0,3,3
7973,0.4,16,40
7974,1.0,12,12
7975,0.68,68,100
7976,0.8235,14,17
7977,0.3788,25,66
7978,0.8667,65,75
7979,1.0,7,7
7980,1.0,3,3
7981,1.0,6,6
7982,0.6486,24,37
7983,0.6897,60,87
7984,0.5179,29,56
7985,0.4306,31,72
7986,0.4667,14,30
7987,0.3913,90,230
7988,0.5,14,28
7989,0.427,38,89
7990,0.3077,4,13
7991,0.55,11,20
7992,0.8462,11,13
7993,0.7273,16,22
7994,0.52,13,25
7995,0.5455,18,33
7996,0.5043,58,115
7997,0.5714,16,28
7998,0.8056,58,72
8000,0.9231,12,13
8001,0.6571,23,35
8002,0.697,23,33
8003,0.6667,16,24
8004,0.6842,26,38
8005,0.9091,10,11
8006,0.5294,9,17
8007,0.5079,32,63
8008,0.8286,58,70
8009,0.8462,44,52
8010,1.0,2,2
8011,1.0,6,6
8012,0.5714,4,7
8013,0.7778,14,18
8014,0.8333,10,12
8016,0.5946,22,37
8017,0.8421,16,19
8018,0.4138,12,29
8019,0.7065,65,92
8020,0.8,12,15
8021,0.8462,22,26
8022,0.549,28,51
8023,0.2276,28,123
8024,0.4348,10,23
8025,1.0,6,6
8026,0.7719,44,57
8027,1.0,5,5
8028,0.2857,2,7
8029,0.6277,59,94
8030,0.7895,30,38
8031,0.2254,16,71
8032,0.528,66,125
8033,0.493,35,71
8034,0.6087,14,23
8035,0.9722,35,36
8036,0.8222,37,45
8037,0.5306,26,49
8038,0.7143,5,7
8039,0.6866,46,67
8040,0.6829,28,41
8041,0.5714,8,14
8042,0.3824,13,34
8043,0.9286,13,14
8044,0.8462,11,13
8045,0.9375,15,16
8046,0.25,1,4
8047,0.8889,24,27
8048,0.7353,25,34
8049,0.6667,2,3
8050,0.3118,29,93
8051,0.7283,67,92
8052,0.3846,10,26
8053,0.4467,67,150
8054,0.7143,5,7
8055,0.5882,10,17
8056,0.4127,26,63
8057,0.8,12,15
8058,1.0,8,8
8059,0.7647,26,34
8060,0.3246,37,114
8061,0.75,6,8
8062,0.2353,4,17
8063,0.6522,15,23
8064,0.4643,13,28
8065,0.4848,16,33
8066,0.4828,28,58
8067,0.8462,55,65
8068,0.6042,29,48
8069,0.45,18,40
8070,0.7273,8,11
8071,0.8889,8,9
8072,0.4505,50,111
8073,0.5,32,64
8074,1.0,8,8
8075,0.875,7,8
8076,0.4493,31,69
8078,0.7143,5,7
8079,0.5385,7,13
8080,0.6667,30,45
8081,0.3091,17,55
8082,0.6723,80,119
8083,0.7097,44,62
8084,0.7108,59,83
8085,0.7949,31,39
8086,0.76,19,25
8087,1.0,6,6
8088,0.6957,48,69
8089,0.125,2,16
8090,0.619,13,21
8091,0.8462,11,13
8092,0.3718,29,78
8093,0.4556,41,90
8094,0.4286,3,7
8095,0.6508,41,63
8096,0.7263,69,95
8097,0.8889,8,9
8098,0.4348,20,46
8099,0.7891,116,147
8100,0.9,18,20
8101,0.6875,11,16
8102,0.8065,25,31
8103,0.619,13,21
8104,0.625,25,40
8105,0.8,4,5
8106,0.7857,11,14
8107,1.0,3,3
8108,0.5,2,4
8109,0.3333,1,3
8110,0.3333,3,9
8111,0.9167,11,12
8112,0.5968,37,62
8113,0.7671,56,73
8114,0.8333,5,6
8115,0.8,8,10
8116,0.8421,16,19
8117,0.7692,10,13
8118,1.0,6,6
8119,0.5088,58,114
8120,0.2308,9,39
8121,0.7778,28,36
8122,0.7857,22,28
8123,0.8,12,15
8124,0.75,3,4
8125,0.8947,51,57
8126,1.0,1,1
8127,1.0,6,6
8128,0.5507,38,69
8129,0.4706,24,51
8130,0.4714,33,70
8131,0.6667,16,24
8132,1.0,3,3
8133,0.7,7,10
8134,0.6,3,5
8135,0.272,34,125
8136,0.7083,17,24
8137,0.8571,24,28
8138,0.7273,16,22
8139,0.8,16,20
8140,0.4706,16,34
8141,0.6765,23,34
8142,0.6667,14,21
8143,1.0,7,7
8144,0.7531,61,81
8145,0.6316,12,19
8146,0.45,9,20
8147,0.6,18,30
8148,0.9259,25,27
8149,0.8824,15,17
8150,0.7742,48,62
8151,1.0,23,23
8152,0.5077,66,130
8153,0.7234,34,47
8154,0.4651,20,43
8155,0.7857,11,14
8156,0.6333,19,30
8157,0.6,6,10
8158,0.5833,28,48
8159,0.6,15,25
8160,0.5,2,4
8161,0.2826,13,46
8162,0.725,29,40
8163,0.375,3,8
8164,0.6522,15,23
8165,1.0,1,1
8166,0.7619,16,21
8167,0.5957,56,94
8168,1.0,14,14
8169,0.8276,24,29
8170,0.5,1,2
8171,0.4286,24,56
8172,0.633,69,109
8173,0.7292,70,96
8174,0.6316,24,38
8175,0.8846,23,26
8176,0.5789,22,38
8178,0.5814,25,43
8180,0.6,21,35
8181,1.0,31,31
8182,1.0,26,26
8183,0.92,23,25
8184,0.594,79,133
8185,0.6897,20,29
8186,0.9091,40,44
8187,0.7957,74,93
8188,0.4483,26,58
8189,0.9634,79,82
8190,0.5285,65,123
8191,0.75,9,12
8192,0.9355,29,31
8193,0.7097,22,31
8194,0.75,6,8
8195,0.3871,12,31
8196,0.6,15,25
8197,0.4459,66,148
8198,0.3235,22,68
8199,0.0,0,2
8200,0.7143,10,14
8201,0.56,28,50
8202,0.6667,2,3
8203,0.8571,6,7
8204,0.4286,45,105
8205,0.7037,19,27
8206,0.8485,28,33
8207,0.8049,33,41
8208,0.5,12,24
8209,0.5,10,20
8210,0.7308,19,26
8211,1.0,6,6
8212,0.6,15,25
8213,0.4835,44,91
8214,0.7222,13,18
8215,0.6,3,5
8216,0.5455,6,11
8217,0.6207,18,29
8218,0.8966,130,145
8219,0.873,55,63
8221,0.8056,58,72
8222,0.5536,31,56
8223,0.8462,11,13
8224,0.451,69,153
8225,0.3585,19,53
8226,1.0,59,59
8227,1.0,7,7
8228,0.5,5,10
8229,0.7619,48,63
8230,0.4361,58,133
8231,0.5766,64,111
8232,0.537,29,54
8233,0.4,2,5
8234,0.3333,1,3
8235,0.56,14,25
8236,0.6667,2,3
8237,0.5,1,2
8238,0.4516,28,62
8239,0.85,17,20
8241,0.5333,16,30
8242,0.4583,11,24
8243,0.4386,25,57
8244,0.5714,24,42
8245,0.4792,23,48
8247,0.7778,7,9
8248,0.7059,12,17
8249,0.6214,87,140
8250,0.8333,5,6
8251,0.75,30,40
8252,0.8235,14,17
8253,0.3876,50,129
8254,0.8889,8,9
8255,1.0,1,1
8256,0.8,4,5
8257,0.6,3,5
8258,0.7462,97,130
8259,0.625,5,8
8260,0.5152,17,33
8261,0.4286,3,7
8262,1.0,2,2
8263,0.2093,9,43
8264,0.8571,6,7
8265,0.6,33,55
8266,0.6316,12,19
8267,0.8333,20,24
8268,0.5556,5,9
8269,0.5,2,4
8270,0.8696,20,23
8271,0.3333,1,3
8272,0.4341,56,129
8273,1.0,2,2
8274,0.4118,14,34
8275,1.0,24,24
8276,0.7727,34,44
8277,1.0,12,12
8278,0.3247,25,77
8279,0.8333,5,6
8280,0.7143,15,21
8281,0.6667,32,48
8282,0.7007,96,137
8283,0.5517,16,29
8284,0.6061,20,33
8285,0.7273,8,11
8286,0.4706,24,51
8287,0.9231,12,13
8288,0.6154,16,26
8289,0.9286,13,14
8290,0.3793,11,29
8291,0.5263,10,19
8292,0.8667,26,30
8293,0.6076,48,79
8294,0.6471,22,34
8295,0.6098,25,41
8296,0.6667,10,15
8297,0.7662,59,77
8298,0.6364,7,11
8299,1.0,13,13
8300,0.475,38,80
8301,0.7333,11,15
8302,0.75,6,8
8303,0.9,9,10
8304,0.5,21,42
8305,0.6667,2,3
8306,0.4259,23,54
8307,0.5652,39,69
8308,0.7111,32,45
8309,0.3077,4,13
8310,0.2089,33,158
8311,0.5733,43,75
8312,0.4365,86,197
8313,0.6129,19,31
8314,0.3571,10,28
8315,0.6522,15,23
8316,0.8056,29,36
8317,0.9333,14,15
8318,0.8043,111,138
8319,0.9615,25,26
8320,0.9787,46,47
8321,0.4211,8,19
8322,0.4444,48,108
8323,0.2143,3,14
8324,0.4286,12,28
8325,0.6479,46,71
8326,0.7196,77,107
8327,0.6047,26,43
8328,0.404,40,99
8329,0.875,7,8
8330,0.4453,57,128
8331,0.45,18,40
8332,0.5294,36,68
8333,0.5833,7,12
8334,0.4545,5,11
8335,1.0,1,1
8336,0.8182,9,11
8337,0.8732,62,71
8338,0.5641,22,39
8339,1.0,1,1
8340,0.3333,2,6
8341,0.6667,6,9
8342,0.5,1,2
8343,0.6395,55,86
8344,0.8519,23,27
8345,0.7234,34,47
8346,0.6842,26,38
8347,0.8125,13,16
8348,1.0,4,4
8349,0.6364,7,11
8350,0.0,0,4
8351,0.8333,35,42
8352,0.7579,72,95
8354,0.8679,46,53
8355,0.6207,18,29
8356,0.5,3,6
8357,0.4545,5,11
8358,0.6667,8,12
8359,0.8,8,10
8360,0.6667,66,99
8361,0.4474,17,38
8362,0.4118,21,51
8363,0.5,1,2
8364,0.459,56,122
8365,0.5714,4,7
8366,0.5588,19,34
8367,0.0,0,3
8368,0.75,6,8
8369,0.4167,5,12
8370,0.6061,20,33
8371,0.7667,46,60
8372,0.9412,16,17
8373,1.0,7,7
8374,0.4286,9,21
8375,0.6,9,15
8376,0.8333,5,6
8377,0.3784,14,37
